ra,dec,mag
104.919987096146,85.1457651697585,9.944111
117.523360113819,86.2249287516219,9.945511
188.66405620399,87.4817561184632,9.946563
349.005404889297,85.4652623250846,9.946948
355.808021093907,89.542577756563,9.947251
105.193037680284,84.8068971688443,9.949783
7.40324640888493,87.3744892339165,9.954009
257.964073456577,87.1217577588518,9.956257
352.272704566369,86.3219804231727,9.95628
143.065015092619,86.6801975545219,9.956893
140.495586686836,85.523558848049,9.9575615
61.080596577601,84.6897505994497,9.957635
85.4005633587847,85.0707421194347,9.957958
288.689184510864,86.3894485342704,9.95829
143.067073327839,88.2504250461269,9.959343
356.092557505075,85.6526514221695,9.959873
17.8065252418568,86.7075878187259,9.960661
31.9747701947805,85.8264522809979,9.962147
120.428056906397,86.6420967940382,9.9622345
