ra,dec,mag
55.27281771108724,26.470917567039127,9.209604
58.721400416788676,25.667176238109157,9.229642
55.28842125560101,25.995338683426336,9.230333
57.75230201972193,20.944006373421217,9.24397
58.75735278231803,23.957687651716576,9.244359
57.95757165967272,26.11712705935137,9.259011
57.58174407485443,22.678164625813025,9.265724
55.250939266359424,23.448700900749216,9.266133
58.29019649518035,23.867548061990693,9.26761
59.0130990670556,24.352522532005928,9.270321
54.56484190078772,25.7471891639639,9.283779
53.9257580028669,25.708781526115178,9.287012
57.761452252567,23.428262081928338,9.295025
56.66674719150831,23.110124081170717,9.295629
54.86766586490565,26.847411501390503,9.299714
57.78168567940007,25.408361361664795,9.302608
57.87101269668007,25.006549492099722,9.30569
56.66006365313638,22.919584206915975,9.306278
57.93438686502424,22.295954278918654,9.314427
57.12045946571165,21.797339521129885,9.314458
56.51934639921913,21.997841857836757,9.319185
56.42257638294714,24.288391329066016,9.320018
55.241457015848354,25.46502402653488,9.323076
57.13098501190844,22.210939704068146,9.327596
58.22291567603581,24.71553110367964,9.341612
56.79109574419367,23.78255399499997,9.345498
57.839653477291165,25.635321313873533,9.347352
53.427352644962,23.848089015352826,9.35332
54.71237890592076,25.121914751416146,9.355552
57.581987577476525,22.678161114729384,9.356115
57.30048773556515,23.4084258538581,9.358409
56.24560047392225,22.032257713665405,9.362043
54.14334326569843,25.214117088578334,9.363058
55.729745748660456,24.492868817275667,9.3706045
59.8057511662929,24.746376508834565,9.374107
56.791988143840086,24.276453622807093,9.376594
58.938199251924075,26.93414819062692,9.377092
59.41530977210248,23.73527523849609,9.392308
54.13790610283073,22.925933004057995,9.392616
59.16572225366933,21.957440603989838,9.396489
58.40244886976072,25.20037050706646,9.402064
54.92368781845366,26.912415077688383,9.402282
59.649182406795454,23.914988056158645,9.403054
56.566787224157245,24.189434810498856,9.408872
56.425593212098136,24.905789261699898,9.423796
59.7207879454703,25.874745246637115,9.426614
59.39033055037356,25.765100055426018,9.426964
56.52510189515297,23.218979522699524,9.427372
57.27224569745972,26.644860353087353,9.427419
57.389297855589696,24.62974303518457,9.427763
55.9287518176777,23.594570255931796,9.430407
53.53056707846046,24.344244949131976,9.433693
57.470573906210106,25.647246431442863,9.434445
57.02995559055859,24.14185767971222,9.440848
57.62875957380599,22.25191021587447,9.443461
55.926663262960645,22.071175270694862,9.458536
54.87167427490895,23.43039552951854,9.471973
59.724111995666746,25.843991752642278,9.472539
57.46259150832232,26.81006031592642,9.473012
58.83361964856563,23.037699161734345,9.476984
53.58416062979205,23.1500733801496,9.480732
57.083517995718076,22.54835923256061,9.482281
53.93066281024697,24.503979733650066,9.485498
53.45647369595661,23.551672751716236,9.489657
54.08559419455144,21.83317582486119,9.491387
55.96130025907324,25.2688517529771,9.493932
56.72456409158347,21.3623003433409,9.494886
56.23371813828095,22.26931519395462,9.496667
53.237666268794236,23.06887964901974,9.497778
55.12540633763789,25.362047643820485,9.50277
58.491656190530605,21.316745611552648,9.507434
58.89605017850523,26.191509799034527,9.507601
60.22139295579961,23.193772350741245,9.51185
56.24291595227834,27.537248419796434,9.513242
56.87015501068959,24.556909410906854,9.513547
55.70775694759247,26.914116024969058,9.51714
57.47200081860405,23.53059876534662,9.519897
57.573731542368556,25.379363743861116,9.52466
